ID,Target
ID_LTOEWY,Oyo eza lokolo ya sapatu ya mwana mwasi batie ango na mabele ezali sapatu ya kitoko mpenza ezali batie yango na mabele na kati na ango ezali bolulu na likolo eza na malangi ebele mwa ba biloko batie na likolo ya motane ya pembe ya moindo eza likolo ya sapatu ya mwana mwasi eza mpenza kitoko kitoko kitoko mingi.
ID_LUJEWA,Na moni ezali mafuta ya kopakola baza koteka yango eza a mafuta modele mingi ezali awana kati kote ba tekaka ba mafuta.
ID_LVPXZS,Wachi yechikadzi yegold kazhinji kachona inowanzopiwa munhu seegift kana kuti presend kana kuti sechipo iri wachi yegold yechikadzi.
ID_LWTHMI,Ndiro chena yebhonzo yakagara pamucheka une ruvara rwegireyi uri patafura yedanda. Mundiro mune sadza jena uye mune muriwo une matomatisi nehanyanisi.
ID_LYKQXB,Ba joueur oyo mibale ba zali na kati ya terrain ba lati bilamba ya kokokana pe eza na langi ya mayi ya pondu ezali pe na langi ya mosaka baza ba joueur.
ID_MACGWC,"Zvivakwa zviri mukati medhorobha uye mune motokari dziri kufamba mumugwagwa. Dzimwe dzakamiswa padivi pemugwagwa. Imwe ine ruvara rutsvuku, imwe ine ruvara ruchena uye imwe ine ruvara rwebhuruu."
ID_MCNTAD,Oyo ezali drapeau ya mboka.
ID_MCYHND,Panzvimbo yekutengesera pane vanhu vakawanda. Pane mai vakabereka mwana nembereko tsvuku ine mutaro mutema uye madomwe-madomwe. Pane murume akabata nharembozha mumaoko akamira parutivi pemaputi.
ID_MDBXFH,Muchina unoshandiswa kusona hembe. Muchina uyu wakabatanidzwa netebhuru ine ruvara rwebhurauni. Kuzasi kune simbi dzine ruvara rutsvuku uye muchina wachona une ruvara ruchena neruvara rwebhuruu.
ID_MDCGJE,Liboso na ngai nazo mona equipe ya rdc ezobeta ndembo.
ID_MEVBOM,Eleko nazo mona awa ba ndeko eza ebele bendela ya bendela moko mpenza ya monene mingi bendela oyo na moni eza na ba langi minei ekeseni bendela oyo eza mpenza ya bendela moko ya kitoko mingi.
ID_MEYEQA,Awa nazo mona eza lopango sikoo badekore yango nazo mona pe ba fololo pe eza wana ba fololo eza na lange ya mai ya pondu.
ID_MFQGCD,Nazakomona buku buku yango efo ezala eza ya bande dessine na bane na clature na yango eza bato misato moko ya suke ya mosaka osusna suki ya moindo mosusu eza na ba tratre.
ID_MGDHTX,Elili oyo ekolakisa nzela ya monene ya gudron na kati ya zamba nzela eza na milongo ya langi ya pembe bato baza na loboko ya mwasi bakoleka na loboko pe ya mobali bato baza koleka na kati ya zamba monene.
ID_MHRFHJ,Varume nevakadzi vane mizera yakasiyana vakamira panzvimbo ine masimbi inoratidza kuti inogadzirwa zvinhu zvakasiyana zvinogadzirwa nesimbi zvinosanganisira magedhe epamajuraho. Masimbi anoiswa pamafafetera kuti mbavha dzisapinda zvinyoro nezvingoro zvinotakurisa zvinhu mutauni.
ID_MHZXZI,Kopo ya jus eza na langi ya motane.
ID_MJJIBY,"Mudziyo unoshandiswa Kana uchida kugenza mazino, Mudziyo wacho uyu wakanakira pakuti unogona kuisa bhatiri wotokwecha mazino iwowo usingafambisi."
ID_MJORJS,Na elili oyo elili ezali kolakisa biso etaleli ya mosika ya libanda ya esika ya botekisina esika yango nazo mona ezali na bilembo bilembo ya botekisi esika ba komi na monoko na lokota ya bopaya wewa.
ID_MJSRCG,Awa nazo mona bana mibali bake kosala sport ba lingi ba kende kosala sport na moni ba lati bilamba ya sport bana mibali ba mos ba telemi ba mosus ba vandi.
ID_MJZITO,Awa toza komona baza kolakisa biso to moni esika moko ba nzete ezali mingi na ba fololo na esika ba loni ba fololo kasi kuna liboso kuna tozo komona ndako moko ezal a etage moko kasi ndako yango ezali mpenza kitoko mingi te nde ezali ndako moko ba bengi na lopoto ba bandone oyo bato batika ba fandaka lisusu na kati te nde yangowana tozali komona.
ID_MKIPOE,Bhora rakagadzikwa panzvimbo ine uswa une ruvara rwegirini nemavhu akawandisa. Pane mashizha emubhanana akaoma akadonhera pabhora iri. Bhora iri rine ruvara rweyero neruvara rwepepuro.
ID_MLEGVG,Eawa na moni toza na kati ya sale monene na moni eza na bato oyo ba simbi ba mbonda na makolo bazo beta eza na bana basi na bana mibali na moni pe mosusu azobeta lindanda bango to ba lati ndenge moko.
ID_MMIEEU,Nazo mona na elili oyo bazo lakisa biso bileko ya bilei nazo mona ezali lokola motekisi atie bileko ya bilei ya kolia po bato baya kosomba.
ID_MNHJZF,Muti uri pakati pamatombo makuru maviri. rimwe riri parutivi. une mashizha maduku egirini.
ID_MNKDTM,Nzvimbo iri kutengeserwa mhando dzefoni dzakasiyana. Mazita efoni akanyorwa pazasi uyewo foni dzakarongedzerwa muzvinhu zvemagirazi kuti vaone kutengesa zvinhu zvakadai zvemhando dzakasiyana kwakanaka nekuti vanhu vanouya vachitsvaga zvavanoda chaizvo uye vanhu vari kutengesa vanowana kurarama uyewo varikutengesa ipapo vanowanawo mabasa vanopihwa nevaridzi vezvitoro.
ID_MOIEXY,Bamotoka minene oyo ekangi nzela te kasi kuna mosika atene ya molai eza nde tour de control pi awa to moni ba contenere etelemi pembeni ya motoka oyo.
ID_MPUFTN,He na bilili oyo tozali komona awa ezali bongo kabati e kabati ezali libanda ezali ya te ezal batiye tok ya matiti.
ID_MQDJDC,Ba mafuta oyo eza ebele awa eza ya kopakola mwasi oyo atiaka ngo na motu ba mosusu ya kopakola ba mosusu ba parfum na milangi oyo.
ID_MQICOY,Chuma nemhete yemumaoko zvakapfekwa muruoko. Mhete dzemumaoko dziviri dzine ruvara ruchena. koita. Chuma chemumaoko chine mufananidzo werudo wakarembera pauri. Mufananidzo uyu wakabva wanyorwa nemavara matema. Chuma chemumaoko chine mabhora zvakare ane ruvara rwepingi nemabhora ane ruvara rwesirivheri.
ID_MRAIGA,Na elilio ezali na kati ya ndako ya botangi bana kelasi bakotanga ba lati pe milato ya ndenge moko ya boziga mokanda eza likolo ya mesa bakolandela ndenge bakosala na bisalisi na bango.
ID_MRGPUB,Vanhu vakawanda vakamira mumutsara vari pamagirosa. Mumwe wavo munhukadzi wechikuru mumwechete akagara pasi. Pamberi pake pane bhaketi richena.
ID_MUWHHA,Awa na moni eza esika ba salelaka politike liboso na ngai nazo mona mokonzi moko atelemi nsima na ye koza ba mibale oyo bazokengela ye.
ID_MUYVGV,Kisi eza na langi ya pembe motani pe mbwe na bozinga.
ID_MVMHDG,"Pamufananidzo, pane midziyo yakasiyana siyana yekushandisa muimba yekubikira midziyo mizhinji ine mubato. ndiri kuona banga mugoti wekubikisa sadza, mugoti wekubikisa muriwo nemimwe midziyo inemibato yepuranga."
ID_MVOEEV,Foto oyo nazo mona awa na miso na ngai eza obele koza mwa ndako moko ndako oyo eza ndako moko ya monene mpenza ba ndeko epi sima lyango pembeni ya ndako oyo na omona eza obele nzete moko eza pembeni awa.
ID_MVWCPO,Mvuwu mbiri dziri mumvura imwe inoratidza kuti ndiyo mai imwe imwana nokuti iduku dzine ganda rine mavara ebhurauni nematema.
ID_MVXHMA,Awa tozali komona bana basi mibali moko aza kokanga suki na mosusu asalaki yango modele ya kitoko mpenza.
ID_MWGZPD,Mashine oyo batie awa eza mashine oyo ebimisaka poussiere na ba biloko ya electronique soki neti biloko electronique ekoti poussiere eloko oyo esalaka mpona kopepola yango.
ID_MWLIFS,Shangu yeruvara rwedenga rwakasvibira. Ine ruvara ruchena muzasi neruvara rwegoridhe kumasure rakanyora kuti puma uye ine tambo dzisina kusungwa dzakasimukira pamusoro peshangu.
ID_MWXPLB,Makanika arikusungasunga motokari ari pasi payo achishandisa zvipanera zvekugadzira nazvo motokari.
ID_MWZVRV,"Zvinyoreso zvemavara zviri pasherufu zvakadurikidzana zvine mavara anoti yero, pingi, girini neorenji."
ID_MYASSN,Photo elakisi biso na kati ya ndako moko boye na ndako oyo na moni mobali moko atelemi na ye likolo ya eloko pe aza kopakola mwa langi na ndako oyo pe alati mwa single.
ID_MYATCF,Varume nevakadzi vakapfeka hembe dzokudzanisa. Vakamira pasora rakasvibira rakachekererwa zvakanaka. Vane majakazi mumakumbo uye vakapfeka mbikiza nehembe tema. Pane mumwe ane rokwe jena akapfeka zvakasiyana nevamwe.
ID_MYSUOX,Apa papati uyezve parikuratidza kuti pakarongwa macheya nechivhiti. vhiti Macheya aya akaiswa mucheka muchena uyezve pakarongwa kapeti pasi yegirini.
ID_NANEDK,Pane shangu mbiri dzine ruvara rutema. Dzakaiswa masvokisi ane mavara akasiyana siyana. mukati madzo uye dzakatsvetwa mumba makaiswa ruware ruchena.
ID_NBXFCB,Awa na mona na balabala camion etelemi na balabala camion monene ya pembe na mopanzi kuna na komona eza ndako.
ID_NCTBDJ,Pazasi pezambuko apa pazere miti yemujatirofamujatirofa unomera. Pane mvura. Pane mapepa akawanda ayo akasvibisa nharaunda.
ID_NCTMCH,Awa na moni eza na kati ya ndako liboso na ngai nazo mona sayani moko ya pembe na motane na kati ya sayani nazo mona ba mbuma moko ya kitoko oyo na monoko ya poto ba bengaka papayi.
ID_NDLOUL,Oyo ba simbi sani eza na biloko akalia eza pe pusu eza nyama ba sangisi na ndunda batie pe ba pilipili ba pilipili mibale eza na langi ya mosaka na nyama yago pe eza ya kotukisa basanxi yango na ndunda eza elengi boye.
ID_NDMSAY,Shangu mbiri dzakanaka kwazvo. Dzine ruvara rutema. Dzakavhurika mberi nekushure uye dzine tambo yakakora pamberi kuitira kubata gumbo. Dzinopfekwa nevanhukadzi kana vanhurume.
ID_NEFGZN,Zvibhodhoro zvakawanda zviri pasi zvemizera yakasiyana. Pane zviduku poitawo zvihombe zvine ruvara rutema nemivharo michena ndezviya zvine mishonga inoshandiswa pamishina yakaita seyekudhinda mapepa kana imwewo mishina inoshanda nemapepa.
ID_NEMBWZ,Varume vanoratidza kuti ndevemutambo Vakapfeka nguwo dzakafanana dzine ruvara rumwe chete ruchena nezvitema. Vakapfeka shangu dzakasiyana siyana. Vamwe vakamira vamwe vakakotamira.
ID_NHJQMJ,Chitoro chekutengesera hembe Chine madziro egirazi anooneka zviri mukati mune zvidhori zvakapfekedzewa hembe dzavanhu. Chimwe chidhori chidiki chakapfeka dhirezi remwana repingi.
ID_NIXPQE,Mbeto ba tandi badra ya pembe pe na ba cusin na tapi ya langi ya motani esangani na langi ya chokola fololo na mesa ya liboso awa pe na mopanzi kuna fololo na ngulomani na nsima ya mbeto yango na langi ya mosaka batie pe bilei na plateau biloko bazwaka ya kolia na ntongo.
ID_NJUTWH,Midhudhudhu iyi yakarongedzwa zvakanaka pamberi payo yakachengetedzwa necheni iyo yakapendwa zvitsvuku nezvichena.
ID_NJZYRN,Na elili oyo nazo mona bazo lakisa biso bato ya mibali ebele ba lati bango nyonso ndenge moko bazo kende.
ID_NKDDHC,Na balabala taxi bus na mopanzi na langi ya pembe pe na langi ya pondu awa ya mibale mibale ba kobenda pusu mobali ya liboso alati kabutula ya langi ya bozinga ya pete pe likolo motani na ekoti ya pembe esangani na bozinga mosusu alati mwindo mwindo pe na ekoti ya pembe liboso kuna pe mituka na mopanzi ba ndako.
ID_NKKWME,Motokari dziri mumugwagwa dzimwe dzakatakura vanhu dzakazara dzakavhurwa mabhutu dzimwe dzakavharwa asi dziri kufamba nemarori namagonyeti namamotabhaiki. Zvose zviviri kufamba zvakatakura vanhu.
ID_NMFAKL,Na kati ya sale bato ebele ba sangani ba camera mpona kolanda formation moko mpona ba kutani.
ID_NNEJUC,Vanhurume vana vakabatana maoko vakamira vakapfeka nhumbi dzekutambisa mutambo. Vakapfeka shangu nemasokisi zvakasiyana. Vakamira vakasanganisisa maoko avo pamwechete Vakabatana vari kuratidza kuti vari kutorwa mufananidzo. Nechekurudivi kune miti yakawanda iriko nezvivakwa zviri nechekumasure pavakamira pane huswa hwakaoma.
ID_NNNBWD,"Nzvimbo ine huswa namarara Ine zvimiti miti zvakangorara pasi. Zvimiti izvi zvine ruvara rutema neruvara rwakachenerukira Koita zvimarara zvakangorasika. pese pese zvine ruvara ruchena. Huswa huripo humwe hune ruvara rwegirini, humwe hune ruvara rwakachenerukira."
ID_NOGIXK,Na bilili oyo nali komona balakisinga awa mwana mwasi aza kitoko pe aza na misu ya kitoko nali komona ndenge ba kangi ye suki pe amemikasak na ye pembeni na ye na moni kamwa ndako ya ba langi ya motani.
ID_NPRXQR,Eawa na moni ba lakisi biso mwa mutuka moko ya monene makasi oyo etelemi esika moko e na moni eza mutuka oyo ememaka ba biloko ebele e na moni ba fungoli yango bazo bimisa biloko na kati.
ID_NQRVCV,Elili oyo eza eli ya sango na moni na se ba komi paroise catholique saint jean paul de eza ndako ya nzambe oyo ya ba katolike.
ID_NRKEFH,Na esika na komi awa ba ndeko nazo mona liboso na ngai eza obele babendela babendela mibale eza awa bendela moko eza bendela ya union africaine mosusu eza bendela oyo ya mboka congo brazzaville.
ID_NRYMLU,Mwa balabala ya kitoko mpenza pe na balabala oyo na moni bato mibale na moni baza likolo ya mwa moto bato oyo emonani baza ba mwa polisier na moni ba lati ba mwa elamba na bango pe nsima na bango na moni motuka oyo eza kokende oyo awa yango mini bus pe na moni pembeni ya balabala oyo ba mwa paraplui na ba mwa biloko bato baza koteksa yango eza mwa balabala ya kitoko mpenza.
ID_NSIWDG,Murume akagara mumotokari. Motokari yakamira. kumberi kwacho kune mugwagwa.
ID_NSLCMX,Awa na moni eza esika oyo bazo tekisa ba mafuta ya ndenge na ndenge ya bana basi na ya bana mike.
ID_NSYLRD,Awa nazo mona mwasi moko boye azolakisa suki na ye nazo mona suki na ye ba kangi ye suki ya maboko ba kangi ye suki na ye ya naturele azotala na se.
ID_NTGLVW,Eloko nazo mona awa liboso na ngai eza eloko oyo ba bengaka eza mafuta ya bana mike ya babebe ya kopakola na nzoto ya mafuta moko ya kitoko vrema mpona babebe sikona molangi yango mpe na moni koza foto ya bana mibale batolo vide ba lati eloko te likolo eza babebe.
ID_NTGXTG,Elili oyo na moni liboso na ngai na basi mibale ba telemi ba lati kitoko pe ba lati ba mwa biloko ya matoi oyo babengango na monoko ya lopoto ba bijoux pe na moni moko aza na mwa sac me na loboko pe ba robe na bango eza na ba langi oyo ya bozinga ba telemi pe kitoko mpenza.
ID_NTYPHW,Bana mine baza place moko mibale ba vandi na kiti moko mibale ba telemi mwana moko alati elamba ya likolo ya pembe akangi maboko ye aza mwana mwasi na nsima na bango ba matiti ya langi ya mayi ya pondu.
ID_NUNSVE,Midziyo yakasiyana-siyana inoshandiswa muimba yokubikira yakaiswa mubhodhoro. Mune zvipunu. Mune mugwaku mune musika wakagadzikwa nesimbi yerudzi rwesirivha. mune mugoti zvakare.
ID_NUOSCF,Shiri ine ruvara ruchena muviri wese. Iri mudendere. Inoratidza kuti yakafuratira vana kana mazai ayo. Parutivi pana masora akasvibirira.
ID_NWLPMF,Na foto oyo nali komona ba lakisi nga eza carton ya kisi ya komela ba tiango likolo ya mesa te nali komona balakisinga awa.
ID_NXAUAF,Awa tozali komona elenge mobali ya telemi abetaka ndembo ya makolo to moni alati ba uniforme na ye oyo ezali ya mai ya pondu to mona atelemi na terrain.
ID_NXLUAE,Vhiri rekuisa pamotokari rakagadzikwa riri rega rine ruvara rutema nesirivheri pakati uye rakanyorwa nezvichena. Rakagadzikwa pamusoro pechinhu chine ruvara rutema nesirivheri uye pasi paro pane mataira akatsinhana zvakanaka.
ID_NYOCNO,Munhu rume nekadzi vari kuteverana. Munhukadzi akabereka mwana kumusana netauro rine ruvara iri mitsetse michena nezvitsvuku. Pamberi murume akapfeka nhumbi ine maoko mapfupi eruvara rwebhuruu. Neyekuzasi bhurugwa rakareba rine ruvara rwebhuruu.
ID_NYWGFD,Kasi bazo tekisa biloko oyo bana ba salisaka eza biloko ya bana kelasi koyeba te ezali na langi ebele eza na langi ya bozinga eza na langi ya longondo eza na langi ya lilala eza na langi ya motane eza biloko ebele boye.
ID_NZNZDT,Na awa na moni ba lakisi nga mayindi eza na kati ya nzete na yango eza mayindi ya kitoko eza na ba langi ya mosaka pe na ba pembe pembe na nzete na yango eza na ba langi ya pondu.
ID_OAGKDL,Liboso na nga awa nazo komona eza basi moko ba komi na yango scenario baki ba komi pe loso parfure.
ID_OAGTZM,Musikana mumwe chete wechidiki arikufamba achidya muchero wechitema. Musikana uyu une rokwe refu rine ruvara rutsvuku nehembe ine ruvara ruchena. Akabata purasitiki rine ruvara rutema. a.
ID_OCZFPU,Chitoro chinotengesa nhumbi dzemukati dzemadzimai dzakaita semabhurugwa nemabhurawa. Pane zvidhori zvitatu zvakapfekedzwa Zvimwe zvezvinhu izvi chimwe chidhori chakapfeka bhurawa nebhurugwa zvitsvuku.
ID_ODFKRY,Awa na moni ba lakisi nga likolo ya mesa oyo batie sani ya kitoko na kati ya sani oyo na moni biloko ya kolia pilipili ba misuni pe na ba legume.
ID_ODGKGY,Makolo mibale ya sapatu mpona mibale eza bongo na langi ya move.
ID_OESMJN,Michero miviri yerudzi rwendimu rimwe chete rakachekwa nechapakati richitaridzwa mukati maro umo makatsvukirira uyewo rakaibva rangomirira kushandiswa kana kudyiwa.
ID_OEWYCL,Dzimba dzakavakwa dzakabatana. Dzimba idzi dzakasiyana nemavakirwo adzaiitwa. Dzimwe dzine ruvara rwakachenerukira uye dzidiki koita. Imwe iri kubudikira necheparutivi inoratidza kuti yakavakwa nezvidhinha zvinozivikana kuti zvidhinha zvekubhotswana. Zvidhinha izvi zvine ruvara rutsvuku neruvara ruchena.
ID_OFMRHS,Miti dzakawanda dzemarudzi akasiyana siyana. Umwe une maruva epepuro ndewe mujakaranda. Pamberi pane bhusita remasaisai rakagadzirwa nemasimbi akareba uye ane mavara matsvuku namachena.
ID_OGFYLY,Dhekodha riri pasi. Dhekodha iri rine ruvara rutema. rakanyorwa namavara machena namavara matema kuti canaubokisi. Rinoratidza kuti rakabatidzwa uye rakanaka.
ID_OIEWKO,Elenge mobali atelemi liboso ya elembo ya airtel elembo yango eza na langi ya motane na pembe ye moko alati elamba ya langi ya mosaka.
ID_OIRQQG,Mushina werudzi rwemotokari yekutimba pasi inozikamwa nezita rokuti giredha. Ine mavhiri mahombe uye kumberi kwayo kune dhishi rakashama rine mazino pasi rinotakura mavhu rinochera mavhu nemazino acho rotutira mukati richindorasira kune imwe nzvimbo.
ID_OIZXCN,Muchero wemarichi wakawisa zvisingabviri zvino ose atsvuka kuratidza kuibva achirembura matavi emuti uyu ana mashizha akasvibira zvikuru achipenyerera mukupenyawo kwezuva.
ID_OLQQKH,Zvipembere zvakawanda zvinodarika zvitatu izvo zvakamira panenge parutivi pomugwagwa. Zvipembere izvi zvihombe uye zvinoratidza kuti zvava zvekare zvine ruvara rwedota muviri wese.
ID_OMIOGO,Basakosi ya ba mama bamemaka na maboko eza ya sika eza na zando ezo tekisama basakosi yango eza ya moke na oyo monene etongami na mayaka eza na ba langi esangani pe ekeseni basakosi moko eza na langi ya shokola mosusu eza na langi ya mosaka mosusu eza na langi ya mwindo sakosi ya moke eza na mayaka etongami na mayaka eza na langi ya longondo esangani na pembe.
ID_OMVDDX,Awa tozali komona eza eloko ba bengi bar et restaurant tozali komona na kati awa baza koteka masanga ezali esika pe ba tekaka na biloko ya kolia kasi to moni ba lakisi biso ba kiti o ba fotei ya kitoko na mesa ya kitoko kasi batu ba zali te kasi na ndako yango ezali kitoko mingi.
ID_OMYCXL,Murume ari kusimbisa muviri wake akapfeka hembe yakasununguka kumusoro inosiya maoko ari pachena. Maoko ake akabatirawo simbi iri kumusoro nechekuzasi akapfeka chikabudura chakatsvuka.
ID_ONBGPT,Awa tozali komona ba materiel ana esalaka biloko ebele ya ba construction ba electricite tozo na ba pense tozo na ba tournevise moko eza na ba lange ya moindo na motani esalaka biloko ebele.
ID_OOXOVZ,Masitirobheri matsvuku mukati memudziyo wekuchengetera mutsvuku sezvo nguva yokukohwa yasvika uye anotengeswa obva atengeswa mamwe achidyiwa.
ID_OPDKDJ,Balabala ya kokufa mpona mai ya mbula mai ya mbula ebeti etondi wana bato azoleka na mipanzi moto moko alati elamba alange ya peme na likolo lange ya bozinga na se na sima eza namazoyakalati liputa lange ya mosaka.
ID_OPOHQH,Vanhu vari panzvimbo inopihwa zvidzidzo. Pane vanhu varikuratidza kuti vapedza zvidzidzo saka vakupihwa mapepa avo vakapfeka magauni ekuratidza kuti vagirajuweta. Panewo vari kucherechedza vari pamberi.
ID_OQBYLS,"Ratidza zvimafuleimaketi zvinotengesa bhutsu uyo ari kuratidza kuti ane mapushi masendozi, mapushi zveruvara rwakasiyana siyana. yero waiti bhuru. Madzimai achifamba achidarika vanhu vakasiyana siyana. uyu akatobata mwana arikufamba ari kudarika achiona kuratidza kuti ari kuda kutengawo zvirimo mumashoko."
ID_OQHYVU,Vanhu varikufamba panzvimbo inotengeswa zvinhu zvakasiyana. Pane munhukadzi akabereka mwana wake kumusana mwana uye akasiya maoko ake ari kunze. Poitawo munhurume ari kufamba akapfeka mujivha webhurauni neheti mumusoro varikufamba vakananga kunotengeswa zvinhu zvakawanda zvakasiyana siyana.
ID_OQJLPT,Awa esika na komi awa nazo mona na miso na ngai eza obele na wenze me wenze oyo na moni bazo tekisa ba biloko ndenge na ndenge na omona awa ba mafuta kopakola ba sabuni ba biloko ebele ebele vrama na omona babasin oyo eza na kati ya wenze.
ID_ORDZHU,Mureza une mavara maviri ari kunyatsooneka. Nechekumusoro kune ruvara ruchena asi munwewo makada kusvibira. Kuzasi kwacho kune ruvara rutsvuku. Hapana kamwe kamufananidzo kari pamureza uyu.
ID_ORXUPM,"Mhuka inonzi Garakuni, Garakuni racho rine manhenga machena. Rinewo makumbo maviri. Nechekumberi kune chinhu chakatsvukakarakuni. racho riri munzvimbo yakaiswa fenzi."
ID_OSQUUH,Murume akabata bhora mumaoko ake makapfekwa magirovhosi ane rudzi ruchena. Akapfeka hembe ine ruvara rutsvuku nemaoko eyero unoratidza kuva mubati webhora pamutambo wenhabvu.
ID_OUJCUX,Ba ndeko esika na komi awa nazo mona banabasi bilenge bana basi awa ba lati ba bilamba ya biloko ya ba sportif baosakana na bango baosaka na football baosakana sport oyo ya ndembo ya banabasi misatu.
ID_OUJOWD,Na foto oyo nali komona ba lakisi nga balabala pembeni na balabala na moni lupango ya pembe na kati ya lupango oyo na moni ndako ya pembe pembeni na ndako na moni ba nzete ya milayi.
ID_OUMCAD,Varume vasere vari mukati menhandare yekutambira mutambo webhora. Umwe wevarume vasere ava urikubudikira chidimbu chimwe chete. Umwe wavo akapfeka nhumbi dzeyero vamwe vakapfeka nhumbi dzebhuruu. mumwe wavo akapfeka nhumbi dzitema.
ID_OWIOED,Awa na zali komona camionete moko ezali na langi ya pembe to moni mosusu ezali pembeni na ngo nyonso etelemi to moni ezali na langi ya bululu etelemi wana ezali eloko bapengi parking to moni etelemi ezali kitoko.
ID_OWPLHO,Na bilili oyo tozali komona ezali ba sango oyo tango ya colonsiation babandaki ko kolonize biso awa to moni ba zali ba sango ba lati makanzo na bango ya molai ya pembe to moni ba zali kopesana mbote na ba ndeko ya mboka.
ID_OXFWCP,Magiranadhira akawanda ndeeyero uye ane mavara egirini rimwe chete rakachekwa rikaburitsa zvimedu zviviri mukati maro mutsvuku uye rine mhodzi dzitema.
ID_OYEAHK,Foto oyo na moni liboso na nga na moni loboko oyo esimbi mwa molange ya mafuta ya basi mafuta oyo ezalaka kitoko mpona nzoto ya basi basi soki bapakali yango bazalaka kitoko mpenza pe na nzoto ya sembesembe.
ID_OYPRHA,Mudzimai mutsvuku ari kunyemwerera zvekuti mazino ake epamusoro ari kunyatsooneka akagerwa musoro achibvisa bvudzi rose. akapfekawo zvekuti muviri wake wekumusoro unosara uri pachena.
ID_OZLILC,Awa namo nazo mona eloko ebengami sapato sapato yango eza sapato kombonayango puma eza eaa langi ya moyindo.
ID_OZSILI,Vanhu vakagara vari kukurukura pane akamira nechepangoro. Munhu uyu akapfeka hembe ine maoko mapfupi ine ruvara rwebhuruu neruvara ruchena. Kuzasi wakapfeka mutirauzi une ruvara rwebhuruu koita vamwe vakagara pasi Mumwe ane hembe ine ruvara ruchena. Akapfeka ngowani yake ine ruvara ruchena. zvakare kuzasi ane mutirauzi une ruvara rutema.
ID_PAKEML,Nazo mona mai ya ebale ebale ba mabanga eza na ba tia na ba cantine misusu eza na babido bakata nazo mona pe moto na mayi azosokola maboko na mopanzi fulu ya salete ebima na mai eza na mopanzi wana.
ID_PATITK,Kunzvimbo ine mvura ine rwizi runoyerera makamera mazipundo akaita mashanga anomera. mune mvura nemubhanana urikubudikira kudivi rerudyi Kuruboshwe pasi pane marara dutu anotaridza kuti panzvimbo panouya vanhu vachirashira marara pasingabvumidze.
ID_PAUVNP,Zvivakwa zviri pedyo nemugwagwa Zvinofanira kunge zviri zvivakwa zvinoitirwa bhizinesi hazvina kukura. Nzvimbo yacho haina vanhu asi ine mugwagwa uri pedyo.
ID_PAZHTC,Mudhorobha mune zvivakwa zvakawanda zvine midhuri yakareba uye yakadurikidzana. Parutivi pazvo pane motokari dziduku dzakawanda dzinofamba mumugwagwa.
ID_PBZOVJ,Elili oyo ezolakisa biso etaleli ya nsima esika tozo mona mwana mwasi akangi suki ya maboko ezali ndenge moko te na misusu akokai na misusu nazo mona bazo lakisa biso modele ya suki ya maboko na ndenge ekangami.
ID_PCHJMX,Muchini unoshandiswa pakuongorora zvirwere zviri muviri uye unobairirwa kumagetsi kuti uone kushanda mushure mekunge wabatidzwa. padyo pane kamu inotwasanudzisa bvudzi.
ID_PDIVWS,Chitoro chinotengesa zvishongo zvemuhuro zvemunzeve zvemumaoko zvemumakumbo zvakasiyana siyana. zvimwe marin'i emuchato zvakagadzirwa zvakasiyana siyana zviri mumasherefu zvakaiswa pamusika kuti vanhu vaone zvishongedzeke. zvimwe ndezvegoridhe zvimwe zvesirivha zvimwe zvestanle still.
ID_PEKFBS,Eleko na omona eleko na omona awa ba ndeko na esika moko boye ba salaka ba biloko ba lobaka na monoko ya lopoto eza pe ba bongisaka baconcasser na omona eza mashine moko eosala baconcasse eza ba mabanga mabanga oyo ya mike.
ID_PEYHNZ,Bato mingi ba telemi elongo bazo tala makambo moto oyo avandi na se azoteya bango.
ID_PFEHBE,Nzvimbo yakakomberedzwa nerusvingo uye simbi. Nzvimbo yacho iyi ine huswa husina kunyatsokusvibira. Huswa hwacho hahuna kukura. Panewo muti wakaita zvekusimwa. nechemukati merusvingo rwakavakwa nezvidhinha mune miti mihombe iri kubudira.
ID_PGCLNI,Mukadzi akarukwa mabhanzi akanaka akarukwa neshinda nhema ari makomo akavhurwa mitsetse yakanyatsonaka nekuti ganda remusoro ririkuonekwa kuchena kuti weke. Iye akatarisa nechekurutivi mumabhanzi akaitwa hata yakanaka nechepakati achienda kumberi.
ID_PHABFK,"Badza mudziyo unoshandiswa kuita mabasa akasiyana siyana. Vamwe vanoshandisa badza kutimbira mumunda kana kuchera makomba, vamwe ndovanorishandisa panguva dzekusakura."
ID_PHGEPM,Na elili oyo tozali komona tozali komona ba mbuma pe to moni bassin to moni ba mbuma yango eza manga manga ya esi eteli ba tandi yango na se mis batie yango na ki ya bassin.
ID_PIRDKK,Nyama ya zamba oyo eza mibale nyama ya zamba ango eza na langi ya chokola na minoko ya liboso eza na langi ya mwindu nyama ya zamba yango eza na zamba eza na matiti ya mokuse eza na langi ya pondu.
ID_PIWSSK,Miti miviri iri kubudikira uri mudhuze una mashizha akasvibirira Poita umwe uri nechekumberi womurara una mashizha akasvibirira. Panewo tambo dzemagetsi dzirikubudikira dzirikuvhungana nemiti idzi.
ID_PJWOTA,Saki ya mokongo ya banakelasi ya bana mike ezali ya bonzinga ya makasi moto atamboli yango po alakisa yango ezali na ba poche mibale pe ezali na ba poche pe pembeni.
